Time	Open	High	Low	Close	Volume
2013-01-25 00:00:00	90.542	91.192	90.284	90.858	152427
2013-01-27 00:00:00	91.043	91.253	91.007	91.184	7615
2013-01-28 00:00:00	91.183	91.184	90.4	90.439	143211
2013-01-29 00:00:00	90.441	91.013	90.327	90.78	155224
2013-01-30 00:00:00	90.78	91.403	90.755	91.007	152645
2013-01-31 00:00:00	91.001	91.841	90.743	91.722	148369
2013-02-01 00:00:00	91.709	92.957	91.616	92.826	169076
2013-02-03 00:00:00	92.755	92.899	92.735	92.757	7516
2013-02-04 00:00:00	92.757	93.177	91.975	92.157	161043
2013-02-05 00:00:00	92.156	93.782	92.121	93.58	184015
2013-02-06 00:00:00	93.577	94.054	93.272	93.433	157548
2013-02-07 00:00:00	93.431	93.913	93.079	93.609	158775
2013-02-08 00:00:00	93.61	93.717	92.168	92.632	164129
2013-02-10 00:00:00	92.685	92.688	92.361	92.546	7227
2013-02-11 00:00:00	92.55	94.456	92.45	94.188	145989
2013-02-12 00:00:00	94.187	94.406	92.946	93.315	193529
2013-02-13 00:00:00	93.315	93.776	92.82	93.234	153116
2013-02-14 00:00:00	93.234	93.708	92.673	92.952	165268
2013-02-15 00:00:00	92.946	93.837	92.223	93.488	196834
2013-02-17 00:00:00	93.744	93.948	93.709	93.761	8225
2013-02-18 00:00:00	93.761	94.211	93.562	93.607	125490
2013-02-19 00:00:00	93.607	93.918	93.291	93.707	131041
2013-02-20 00:00:00	93.707	94.033	93.135	93.673	148213
2013-02-21 00:00:00	93.67	93.86	92.771	93.147	167657
2013-02-22 00:00:00	93.146	93.512	92.92	93.402	139280
2013-02-24 00:00:00	94.52	94.557	94.128	94.229	18971
2013-02-25 00:00:00	94.229	94.302	90.854	92.358	225802
2013-02-26 00:00:00	92.358	92.745	91.129	92.109	252580
2013-02-27 00:00:00	92.108	92.435	91.134	92.32	189270
2013-02-28 00:00:00	92.317	92.848	92.01	92.576	160353
2013-03-01 00:00:00	92.581	93.68	92.439	93.555	156768
2013-03-03 00:00:00	93.556	93.647	93.355	93.543	7397
2013-03-04 00:00:00	93.542	93.723	93.167	93.409	138105
2013-03-05 00:00:00	93.41	93.52	92.914	93.286	131495
2013-03-06 00:00:00	93.286	94.11	92.995	93.928	131665
2013-03-07 00:00:00	93.928	95.089	93.788	94.897	155146
2013-03-08 00:00:00	94.897	96.557	94.845	95.984	176015
2013-03-10 00:00:00	95.982	96.253	95.944	96.19	9752
2013-03-11 00:00:00	96.187	96.707	95.962	96.634	122215
2013-03-12 00:00:00	96.637	96.685	95.639	95.836	171279
2013-03-13 00:00:00	95.836	96.259	95.444	96.02	159050
2013-03-14 00:00:00	96.02	96.586	95.68	95.943	155239
2013-03-15 00:00:00	95.942	96.273	95.076	95.257	156343
2013-03-17 00:00:00	94.318	94.986	94.069	94.893	27045
2013-03-18 00:00:00	94.896	95.594	94.308	95.356	167162
2013-03-19 00:00:00	95.359	95.744	94.72	95.058	168728
2013-03-20 00:00:00	95.06	96.129	94.826	95.936	159177
2013-03-21 00:00:00	95.936	96.032	94.546	94.917	203368
2013-03-22 00:00:00	94.916	95.058	94.194	94.423	169231
2013-03-24 00:00:00	94.378	94.896	94.343	94.845	13500
2013-03-25 00:00:00	94.842	94.96	93.524	93.94	189057
2013-03-26 00:00:00	93.94	94.703	93.862	94.629	168932
2013-03-27 00:00:00	94.629	94.906	94.021	94.319	166862
2013-03-28 00:00:00	94.32	94.431	93.875	94.176	162059
2013-03-29 00:00:00	94.176	94.273	93.905	94.15	61779
2013-03-31 00:00:00	94.258	94.371	94.233	94.295	6155
2013-04-01 00:00:00	94.272	94.362	93.05	93.184	118408
2013-04-02 00:00:00	93.182	93.557	92.568	93.345	155915
2013-04-03 00:00:00	93.341	93.685	92.713	92.86	156697
2013-04-04 00:00:00	92.86	96.464	92.728	96.423	251892
2013-04-05 00:00:00	96.425	97.831	95.744	97.532	260323
2013-04-07 00:00:00	98.182	98.846	98.073	98.791	27045
2013-04-08 00:00:00	98.792	99.66	98.305	99.331	215809
2013-04-09 00:00:00	99.329	99.5	98.587	98.976	198419
2013-04-10 00:00:00	98.981	99.872	98.91	99.684	191866
2013-04-11 00:00:00	99.685	99.946	99.112	99.633	195011
2013-04-12 00:00:00	99.633	99.731	98.09	98.34	193838
2013-04-14 00:00:00	98.187	98.594	98.16	98.442	16870
2013-04-15 00:00:00	98.441	98.711	95.794	96.802	287211
2013-04-16 00:00:00	96.802	98.157	96.585	97.617	245503
2013-04-17 00:00:00	97.619	98.43	97.207	98.065	246042
2013-04-18 00:00:00	98.065	98.529	97.63	98.217	216982
2013-04-19 00:00:00	98.216	99.682	98.107	99.482	209521
2013-04-21 00:00:00	99.802	99.88	99.726	99.816	13602
2013-04-22 00:00:00	99.814	99.883	98.979	99.196	193448
2013-04-23 00:00:00	99.196	99.707	98.481	99.653	238068
2013-04-24 00:00:00	99.653	99.757	99.184	99.428	188386
2013-04-25 00:00:00	99.428	99.554	98.98	99.336	184356
2013-04-26 00:00:00	99.336	99.381	97.555	98	228388
2013-04-28 00:00:00	97.942	97.991	97.678	97.861	9427
2013-04-29 00:00:00	97.861	98.199	97.349	97.883	131954
2013-04-30 00:00:00	97.881	98.123	97.005	97.281	154274
2013-05-01 00:00:00	97.271	97.674	97.022	97.139	135578
2013-05-02 00:00:00	97.138	98.39	97.096	97.942	158914
2013-05-03 00:00:00	97.941	99.265	97.933	98.956	121673
2013-05-05 00:00:00	99.177	99.205	99.095	99.116	5398
2013-05-06 00:00:00	99.117	99.452	99.057	99.365	81577
2013-05-07 00:00:00	99.363	99.381	98.637	98.79	149407
2013-05-08 00:00:00	98.79	99.148	98.58	98.882	136505
2013-05-09 00:00:00	98.883	100.85	98.644	100.824	179282
2013-05-10 00:00:00	100.83	101.982	100.732	101.602	200516
2013-05-12 00:00:00	101.872	102.148	101.724	101.94	14001
2013-05-13 00:00:00	101.941	102.044	101.514	101.676	150725
2013-05-14 00:00:00	101.677	102.428	101.26	102.188	179393
2013-05-15 00:00:00	102.19	102.761	101.852	102.242	183746
2013-05-16 00:00:00	102.242	102.681	101.827	102.137	182388
2013-05-17 00:00:00	102.137	103.305	102.105	103.178	153117
2013-05-19 00:00:00	102.749	102.938	101.944	102.73	16431
2013-05-20 00:00:00	102.722	102.901	102.069	102.156	144695
2013-05-21 00:00:00	102.156	102.884	102.151	102.43	157135
2013-05-22 00:00:00	102.432	103.732	102.347	103.181	211695
2013-05-23 00:00:00	103.182	103.567	100.835	102.423	284945
2013-05-24 00:00:00	102.422	102.585	100.661	101.234	247776
2013-05-26 00:00:00	101.019	101.296	100.955	101.1	12817
2013-05-27 00:00:00	101.101	101.236	100.745	101.115	103462
2013-05-28 00:00:00	101.115	102.518	101.113	102.517	199260
2013-05-29 00:00:00	102.517	102.524	100.711	100.945	228029
2013-05-30 00:00:00	100.945	101.8	100.466	101.108	251116
2013-05-31 00:00:00	101.109	101.279	100.22	100.459	219265
2013-06-02 00:00:00	100.41	100.635	100.385	100.487	9295
2013-06-03 00:00:00	100.487	100.72	98.861	99.734	203135
2013-06-04 00:00:00	99.734	100.415	99.33	100.27	188653
2013-06-05 00:00:00	100.271	100.46	98.857	99.016	221284
2013-06-06 00:00:00	99.015	99.466	95.887	97.36	272065
2013-06-07 00:00:00	97.359	97.785	94.99	97.514	325748
2013-06-09 00:00:00	97.825	98.426	97.727	98.362	16731
2013-06-10 00:00:00	98.361	99.282	97.709	98.903	202052
2013-06-11 00:00:00	98.907	98.98	95.596	96.255	290591
2013-06-12 00:00:00	96.255	97.016	95.134	95.484	224626
2013-06-13 00:00:00	95.484	95.796	93.79	95.577	288498
2013-06-14 00:00:00	95.577	95.577	93.982	94.065	237200
2013-06-16 00:00:00	94.144	94.426	94.093	94.332	9994
2013-06-17 00:00:00	94.331	95.215	94.234	94.569	139904
2013-06-18 00:00:00	94.569	95.763	94.533	95.584	134979
2013-06-19 00:00:00	95.586	97.027	94.83	96.58	137807
2013-06-20 00:00:00	96.58	98.286	96.202	97.009	193672
2013-06-21 00:00:00	97.008	98.133	96.919	97.872	124994
2013-06-23 00:00:00	97.931	98.508	97.887	98.386	11030
2013-06-24 00:00:00	98.387	98.7	97.217	97.623	154699
2013-06-25 00:00:00	97.622	98.233	96.96	98.161	151006
2013-06-26 00:00:00	98.162	98.168	97.237	97.642	120660
2013-06-27 00:00:00	97.641	98.612	97.564	98.501	116129
2013-06-28 00:00:00	98.499	99.449	98.461	99.135	111197
2013-06-30 00:00:00	99.226	99.539	99.189	99.473	6384
2013-07-01 00:00:00	99.446	99.863	99.175	99.617	84712
2013-07-02 00:00:00	99.618	100.854	99.507	100.759	95972
2013-07-03 00:00:00	100.759	100.824	99.256	99.812	119499
2013-07-04 00:00:00	99.809	100.333	99.49	100.244	77152
2013-07-05 00:00:00	100.246	101.224	99.889	101.17	95159
2013-07-07 00:00:00	101.258	101.532	101.21	101.488	6975
2013-07-08 00:00:00	101.49	101.492	100.767	100.938	85109
2013-07-09 00:00:00	100.939	101.299	100.828	101.179	87699
2013-07-10 00:00:00	101.179	101.189	98.235	99.015	135256
2013-07-11 00:00:00	99.014	99.624	98.266	98.826	136736
2013-07-12 00:00:00	98.829	99.693	98.677	99.168	93417
2013-07-14 00:00:00	99.347	99.38	99.159	99.199	3343
2013-07-15 00:00:00	99.199	100.484	99.073	99.952	78634
2013-07-16 00:00:00	99.952	100.03	98.893	99.115	94933
2013-07-17 00:00:00	99.117	99.943	99.043	99.577	117732
2013-07-18 00:00:00	99.575	100.654	99.463	100.561	121553
2013-07-19 00:00:00	100.564	100.865	99.805	100.541	123339
2013-07-21 00:00:00	100.413	100.619	100.17	100.378	9372
2013-07-22 00:00:00	100.378	100.378	99.223	99.326	112432
2013-07-23 00:00:00	99.327	100.18	99.142	99.512	113267
2013-07-24 00:00:00	99.511	100.453	99.423	100.401	122265
2013-07-25 00:00:00	100.401	100.419	98.884	99.253	125426
2013-07-26 00:00:00	99.254	99.362	97.958	98.223	118295
2013-07-28 00:00:00	98.071	98.332	97.771	97.961	10501
2013-07-29 00:00:00	97.963	98.201	97.632	98.041	112537
2013-07-30 00:00:00	98.046	98.46	97.757	98.01	109396
2013-07-31 00:00:00	98.01	98.532	97.583	97.85	132676
2013-08-01 00:00:00	97.847	99.571	97.657	99.424	129447
2013-08-02 00:00:00	99.425	99.947	98.661	98.923	118256
2013-08-04 00:00:00	98.876	99.048	98.866	98.931	3859
2013-08-05 00:00:00	98.93	99.149	98.19	98.246	96070
2013-08-06 00:00:00	98.246	98.584	97.1	97.345	115104
2013-08-07 00:00:00	97.347	97.533	96.318	96.563	130284
2013-08-08 00:00:00	96.564	96.933	95.806	96.761	133335
2013-08-09 00:00:00	96.761	96.969	96.128	96.178	96148
2013-08-11 00:00:00	96.298	96.401	95.924	96.056	5342
2013-08-12 00:00:00	96.052	97.306	95.982	97.192	97792
2013-08-13 00:00:00	97.191	98.341	97.142	98.135	115198
2013-08-14 00:00:00	98.135	98.426	97.768	97.78	108134
2013-08-15 00:00:00	97.782	98.647	97.038	97.074	147950
2013-08-16 00:00:00	97.074	97.773	97.055	97.518	114261
2013-08-18 00:00:00	97.549	97.75	97.494	97.675	3897
2013-08-19 00:00:00	97.675	98.123	97.356	97.605	103169
2013-08-20 00:00:00	97.604	97.863	96.911	97.323	120415
2013-08-21 00:00:00	97.323	97.983	97.123	97.803	123059
2013-08-22 00:00:00	97.805	98.922	97.754	98.874	119424
2013-08-23 00:00:00	98.874	99.149	98.39	98.672	108454
2013-08-25 00:00:00	98.572	98.821	98.547	98.72	4531
2013-08-26 00:00:00	98.72	98.841	98.191	98.277	76442
2013-08-27 00:00:00	98.279	98.391	96.813	96.883	125570
2013-08-28 00:00:00	96.889	97.837	96.876	97.743	107522
2013-08-29 00:00:00	97.742	98.518	97.448	98.313	109786
2013-08-30 00:00:00	98.313	98.477	97.884	98.147	97323
2013-09-01 00:00:00	98.422	98.435	98.265	98.384	4117
2013-09-02 00:00:00	98.387	99.673	98.353	99.573	88972
2013-09-03 00:00:00	99.569	99.861	99.167	99.555	110536
2013-09-04 00:00:00	99.555	99.823	99.324	99.731	95145
2013-09-05 00:00:00	99.732	100.224	99.565	100.117	113601
2013-09-06 00:00:00	100.116	100.126	98.54	99.08	112436
2013-09-08 00:00:00	99.705	100.102	99.573	100.007	11709
2013-09-09 00:00:00	100.007	100.056	99.335	99.72	93150
2013-09-10 00:00:00	99.718	100.456	99.473	100.297	103870
2013-09-11 00:00:00	100.297	100.606	99.71	99.794	122621
2013-09-12 00:00:00	99.795	99.898	99.012	99.572	109028
2013-09-13 00:00:00	99.571	99.975	99.193	99.358	92526
2013-09-15 00:00:00	98.649	99.082	98.453	99.003	9769
2013-09-16 00:00:00	99.003	99.183	98.644	99.095	79263
2013-09-17 00:00:00	99.095	99.382	99.038	99.15	82691
2013-09-18 00:00:00	99.151	99.334	97.759	98.182	131307
2013-09-19 00:00:00	98.183	99.611	97.984	99.398	116815
2013-09-20 00:00:00	99.397	99.667	99.17	99.31	86476
2013-09-22 00:00:00	99.248	99.357	99.2	99.293	3380
2013-09-23 00:00:00	99.294	99.295	98.648	98.737	65739
2013-09-24 00:00:00	98.737	99.174	98.475	98.725	85630
2013-09-25 00:00:00	98.725	98.815	98.384	98.431	82809
2013-09-26 00:00:00	98.429	99.133	98.268	98.916	101897
2013-09-27 00:00:00	98.916	98.981	98.096	98.22	84982
2013-09-29 00:00:00	97.674	97.926	97.662	97.808	7842
2013-09-30 00:00:00	97.809	98.489	97.497	98.408	106033
2013-10-01 00:00:00	98.377	98.724	97.657	97.94	119339
2013-10-02 00:00:00	97.939	98.084	97.142	97.356	118980
2013-10-03 00:00:00	97.352	97.871	96.929	97.254	108021
2013-10-04 00:00:00	97.254	97.481	96.952	97.462	90301
2013-10-06 00:00:00	97.215	97.331	97.14	97.278	5254
2013-10-07 00:00:00	97.278	97.278	96.567	96.695	90205
2013-10-08 00:00:00	96.696	97.25	96.664	96.917	97265
2013-10-09 00:00:00	96.919	97.642	96.918	97.501	104533
2013-10-10 00:00:00	97.502	98.328	97.47	98.234	110191
2013-10-11 00:00:00	98.235	98.592	98.19	98.54	86332
2013-10-13 00:00:00	98.24	98.349	98.123	98.322	5045
2013-10-14 00:00:00	98.322	98.704	98.093	98.631	51698
2013-10-15 00:00:00	98.627	98.701	97.989	98.575	104026
2013-10-16 00:00:00	98.575	98.978	98.245	98.958	107699
2013-10-17 00:00:00	98.959	99.004	97.738	98.002	120189
2013-10-18 00:00:00	98.002	98.155	97.557	97.734	82333
2013-10-20 00:00:00	97.824	97.959	97.773	97.956	4623
2013-10-21 00:00:00	97.955	98.241	97.908	98.2	77945
2013-10-22 00:00:00	98.201	98.482	97.869	98.138	88940
2013-10-23 00:00:00	98.138	98.191	97.158	97.429	124332
2013-10-24 00:00:00	97.43	97.615	97.171	97.393	111288
2013-10-25 00:00:00	97.391	97.489	96.942	97.397	91624
2013-10-27 00:00:00	97.729	97.756	97.461	97.597	5959
2013-10-28 00:00:00	97.597	97.788	97.448	97.625	84266
2013-10-29 00:00:00	97.626	98.278	97.46	98.194	96868
2013-10-30 00:00:00	98.193	98.675	98.049	98.469	115362
2013-10-31 00:00:00	98.47	98.507	98.084	98.331	121298
2013-11-01 00:00:00	98.333	98.85	97.808	98.662	110947
2013-11-03 00:00:00	98.822	98.822	98.652	98.707	3360
2013-11-04 00:00:00	98.71	98.843	98.534	98.636	63742
2013-11-05 00:00:00	98.636	98.643	98.165	98.474	100792
2013-11-06 00:00:00	98.474	98.755	98.407	98.656	92856
2013-11-07 00:00:00	98.656	99.409	97.608	98.165	150912
2013-11-08 00:00:00	98.166	99.221	97.976	99.056	127650
2013-11-10 00:00:00	99.203	99.23	99.121	99.205	5676
2013-11-11 00:00:00	99.205	99.298	98.923	99.158	70655
2013-11-12 00:00:00	99.158	99.796	99.149	99.568	118847
2013-11-13 00:00:00	99.568	99.658	99.1	99.239	110469
2013-11-14 00:00:00	99.237	100.256	99.136	100.22	150961
2013-11-15 00:00:00	100.218	100.43	99.937	100.166	97470
2013-11-17 00:00:00	100.266	100.386	100.204	100.353	5983
2013-11-18 00:00:00	100.352	100.352	99.79	99.865	96971
2013-11-19 00:00:00	99.866	100.254	99.569	100.17	118781
2013-11-20 00:00:00	100.17	100.255	99.785	100.248	123082
2013-11-21 00:00:00	100.246	101.351	100.171	101.291	132997
2013-11-22 00:00:00	101.291	101.352	100.954	101.262	101733
2013-11-24 00:00:00	101.299	101.325	101.21	101.264	4246
2013-11-25 00:00:00	101.262	101.917	101.139	101.383	112945
2013-11-26 00:00:00	101.384	101.651	101.146	101.247	94132
2013-11-27 00:00:00	101.247	102.274	101.242	102.2	108032
2013-11-28 00:00:00	102.2	102.371	101.935	102.297	87950
2013-11-29 00:00:00	102.296	102.609	102.116	102.405	115755
2013-12-01 00:00:00	102.496	102.593	102.437	102.492	3652
2013-12-02 00:00:00	102.493	103.127	102.224	102.934	105246
2013-12-03 00:00:00	102.935	103.377	101.979	102.32	134269
2013-12-04 00:00:00	102.321	102.838	101.82	102.382	166516
2013-12-05 00:00:00	102.384	102.44	101.62	101.728	146154
2013-12-06 00:00:00	101.728	102.96	101.703	102.893	138384
2013-12-08 00:00:00	103.014	103.219	102.93	103.132	8309
2013-12-09 00:00:00	103.132	103.344	102.889	103.262	103859
2013-12-10 00:00:00	103.262	103.39	102.575	102.797	117557
2013-12-11 00:00:00	102.797	102.938	102.153	102.533	121683
2013-12-12 00:00:00	102.531	103.656	102.462	103.579	129468
2013-12-13 00:00:00	103.579	103.919	102.991	103.166	129567
2013-12-15 00:00:00	103.277	103.29	103.106	103.266	4922
2013-12-16 00:00:00	103.267	103.267	102.642	103.035	106822
2013-12-17 00:00:00	103.035	103.106	102.498	102.635	85139
2013-12-18 00:00:00	102.639	104.363	102.639	104.209	142747
2013-12-19 00:00:00	104.212	104.346	103.78	104.29	122143
2013-12-20 00:00:00	104.291	104.634	103.858	104.028	104068
2013-12-22 00:00:00	103.99	104.063	103.978	104.033	2524
2013-12-23 00:00:00	104.034	104.23	103.77	104.179	48756
2013-12-24 00:00:00	104.176	104.411	104.142	104.27	51276
2013-12-25 00:00:00	104.27	104.573	104.264	104.512	15336
2013-12-26 00:00:00	104.512	104.927	104.506	104.907	77411
2013-12-27 00:00:00	104.911	105.181	104.644	105.138	91840
2013-12-29 00:00:00	105.201	105.361	105.164	105.301	6142
2013-12-30 00:00:00	105.302	105.412	104.854	104.908	66843
2013-12-31 00:00:00	104.906	105.348	104.862	105.273	50948
2014-01-01 00:00:00	105.229	105.4	105.229	105.331	2031
2014-01-02 00:00:00	105.331	105.441	104.545	104.841	106767
2014-01-03 00:00:00	104.841	104.88	104.074	104.846	110300
2014-01-05 00:00:00	104.828	104.93	104.806	104.911	3493
2014-01-06 00:00:00	104.911	104.949	103.907	104.223	121892
2014-01-07 00:00:00	104.223	104.732	104.177	104.715	121135
2014-01-08 00:00:00	104.713	105.125	104.66	104.839	131670
2014-01-09 00:00:00	104.84	105.057	104.577	104.832	116540
2014-01-10 00:00:00	104.832	105.335	103.827	104.162	126292
2014-01-12 00:00:00	103.982	104.129	103.939	103.939	5275
2014-01-13 00:00:00	103.942	104.029	102.853	103.111	123465
2014-01-14 00:00:00	103.111	104.289	103.018	104.189	124521
2014-01-15 00:00:00	104.189	104.695	104.09	104.593	106718
2014-01-16 00:00:00	104.59	104.92	104.146	104.295	101127
2014-01-17 00:00:00	104.294	104.474	104.196	104.224	82353
2014-01-19 00:00:00	104.214	104.321	104.204	104.243	3644
2014-01-20 00:00:00	104.246	104.268	103.861	104.246	76404
2014-01-21 00:00:00	104.248	104.747	104.025	104.222	102362
2014-01-22 00:00:00	104.222	104.691	103.969	104.65	113136
2014-01-23 00:00:00	104.65	104.841	102.973	103.387	163208
2014-01-24 00:00:00	103.384	103.583	102.001	102.33	187396
2014-01-26 00:00:00	102.224	102.233	101.767	102.103	12671
2014-01-27 00:00:00	102.101	102.929	102.056	102.668	199632
2014-01-28 00:00:00	102.666	103.442	102.524	103.24	135549
2014-01-29 00:00:00	103.242	103.364	101.843	102.281	180397
2014-01-30 00:00:00	102.281	102.891	102.087	102.732	139457
2014-01-31 00:00:00	102.733	102.932	101.955	102.055	154442
2014-02-02 00:00:00	101.998	102.238	101.96	102.238	5285
2014-02-03 00:00:00	102.239	102.409	100.775	101.181	182453
2014-02-04 00:00:00	101.181	101.765	100.753	101.694	162000
2014-02-05 00:00:00	101.693	101.693	100.801	101.468	158066
2014-02-06 00:00:00	101.468	102.173	101.242	102.04	127585
2014-02-07 00:00:00	102.04	102.579	101.443	102.292	127774
2014-02-09 00:00:00	102.531	102.642	102.439	102.504	5474
2014-02-10 00:00:00	102.505	102.529	101.991	102.137	95530
2014-02-11 00:00:00	102.137	102.7	102.076	102.529	100353
2014-02-12 00:00:00	102.527	102.649	102.222	102.468	103157
2014-02-13 00:00:00	102.468	102.533	101.698	102.173	109297
2014-02-14 00:00:00	102.176	102.408	101.568	101.785	117005
2014-02-16 00:00:00	101.633	101.819	101.535	101.538	5427
2014-02-17 00:00:00	101.535	102.132	101.383	102.076	78094
2014-02-18 00:00:00	102.077	102.741	101.756	102.312	116156
2014-02-19 00:00:00	102.312	102.468	101.846	102.309	91717
2014-02-20 00:00:00	102.309	102.418	101.669	102.321	122997
2014-02-21 00:00:00	102.321	102.827	102.318	102.463	88924
2014-02-23 00:00:00	102.471	102.586	102.46	102.535	2693
2014-02-24 00:00:00	102.533	102.68	102.165	102.507	79334
2014-02-25 00:00:00	102.508	102.625	102.006	102.155	82359
2014-02-26 00:00:00	102.153	102.611	102.102	102.302	89834
2014-02-27 00:00:00	102.305	102.443	101.718	102.115	109556
2014-02-28 00:00:00	102.115	102.293	101.552	101.79	103036
2014-03-02 00:00:00	101.482	101.682	101.255	101.34	9155
2014-03-03 00:00:00	101.34	101.571	101.2	101.415	100597
2014-03-04 00:00:00	101.415	102.284	101.415	102.214	97343
2014-03-05 00:00:00	102.211	102.548	102.115	102.36	91981
2014-03-06 00:00:00	102.361	103.167	102.327	103.059	102949
2014-03-07 00:00:00	103.058	103.762	102.839	103.243	95813
2014-03-09 00:00:00	103.031	103.26	103.019	103.178	7095
2014-03-10 00:00:00	103.178	103.405	102.934	103.257	87576
2014-03-11 00:00:00	103.257	103.427	102.78	102.853	85899
2014-03-12 00:00:00	102.853	103.1	102.549	102.822	88976
2014-03-13 00:00:00	102.821	102.863	101.541	101.779	120376
2014-03-14 00:00:00	101.777	101.854	101.208	101.334	113757
2014-03-16 00:00:00	101.267	101.44	101.264	101.361	3987
2014-03-17 00:00:00	101.36	101.915	101.343	101.9	87019
2014-03-18 00:00:00	101.9	101.94	101.277	101.474	96638
2014-03-19 00:00:00	101.474	102.682	101.299	102.435	93292
2014-03-20 00:00:00	102.435	102.548	102.212	102.403	86236
2014-03-21 00:00:00	102.402	102.405	102.016	102.263	60084
2014-03-23 00:00:00	102.14	102.285	102.101	102.268	2965
2014-03-24 00:00:00	102.268	102.647	102.13	102.242	85258
2014-03-25 00:00:00	102.242	102.487	102.096	102.298	77974
2014-03-26 00:00:00	102.297	102.467	101.858	101.917	85652
2014-03-27 00:00:00	101.917	102.433	101.719	102.162	103345
2014-03-28 00:00:00	102.163	102.979	102.035	102.82	75305
2014-03-30 00:00:00	102.928	102.952	102.851	102.898	4097
2014-03-31 00:00:00	102.898	103.437	102.794	103.216	77230
2014-04-01 00:00:00	103.216	103.71	103.088	103.644	64559
2014-04-02 00:00:00	103.643	103.935	103.586	103.871	63084
2014-04-03 00:00:00	103.87	104.113	103.813	103.898	67489
2014-04-04 00:00:00	103.897	104.127	103.198	103.23	75638
2014-04-06 00:00:00	103.273	103.39	103.268	103.321	3519
2014-04-07 00:00:00	103.32	103.335	102.995	103.07	77416
2014-04-08 00:00:00	103.07	103.072	101.55	101.955	121631
2014-04-09 00:00:00	101.953	102.159	101.721	102.125	88017
2014-04-10 00:00:00	102.128	102.135	101.329	101.393	112838
2014-04-11 00:00:00	101.392	101.87	101.323	101.614	105513
2014-04-13 00:00:00	101.62	101.634	101.423	101.449	4525
2014-04-14 00:00:00	101.446	102.01	101.417	101.915	80982
2014-04-15 00:00:00	101.914	101.993	101.502	101.879	104003
2014-04-16 00:00:00	101.879	102.365	101.871	102.212	90220
2014-04-17 00:00:00	102.212	102.466	101.865	102.455	74171
2014-04-18 00:00:00	102.455	102.571	102.362	102.372	20567
2014-04-20 00:00:00	102.431	102.626	102.393	102.559	3317
2014-04-21 00:00:00	102.558	102.708	102.501	102.683	38170
2014-04-22 00:00:00	102.683	102.723	102.413	102.629	63903
